id,nombre,provincia_id,centroide_lat,centroide_lon
66007090000,JOAQUIN V. GONZALEZ,66,-25.12943247,-64.13858937
66007100000,LAS LAJITAS,66,-24.73319884,-64.19948312
66007110000,LUIS BURELA,66,-24.3977135,-63.9961108
66007120000,MACAPILLO,66,-25.42156903,-63.9896049
66007130000,NUESTRA SEÑORA DE TALAVERA,66,-25.48107256,-63.78800083
66007140000,PIQUETE CABADO,66,-24.82604067,-64.18557907
66007150000,RIO DEL VALLE,66,-24.68396851,-64.20178883
66007160000,TOLLOCHE,66,-25.54664567,-63.53429186
66014010000,CACHI,66,-25.12016401,-66.16794944
66014020000,PAYOGASTA,66,-25.04894798,-66.10271024
66021010000,CAFAYATE,66,-26.07653844,-65.98628973
66021020000,TOLOMBOM,66,-26.20295747,-65.94679577
66028010000,ATOCHA,66,-24.81667161,-65.47871804
66028030001,BARRIO SAN RAFAEL,66,-24.81419656,-65.45797295
66028030002,LA CIENAGA,66,-24.80861532,-65.51273416
66028040000,LAS COSTAS,66,-24.76904981,-65.48603336
66028050000,SALTA,66,-24.78237664,-65.414133
66028050001,CC EL TIPAL,66,-24.76568823,-65.47629939
66028050002,CC LA ALMUDENA,66,-24.76354442,-65.46397621
66028050003,SALTA,66,-24.78655488,-65.39763542
66028060000,VILLA SAN LORENZO,66,-24.73330099,-65.48478914
66035010000,CERRILLOS,66,-24.89974827,-65.48840584
66035020000,LA MERCED,66,-24.96608965,-65.4895901
66035030000,SAN AGUSTIN,66,-24.99678961,-65.43775993
66035040000,VILLA LOS ALAMOS,66,-24.8630943,-65.45942685
66035040001,BARRIO EL CONGRESO,66,-24.87743144,-65.47846422
66035040002,BARRIO LAS TUNAS,66,-24.85816861,-65.39913414
66035040003,BARRIO LOS OLMOS,66,-24.87843066,-65.46628993
66035040004,BARRIO LOS PINARES,66,-24.85816861,-65.39913414
66035040005,VILLA LOS ALAMOS,66,-24.86402873,-65.46418236
66042003000,LA MAROMA,66,-25.15123471,-65.44261069
66042005000,BARRIO LA ROTONDA,66,-25.08256534,-65.53699442
66042007000,BARRIO SANTA TERESITA,66,-25.03702603,-65.57264596
66042010000,CHICOANA,66,-25.10560237,-65.53689035
66042020000,EL CARRIL,66,-25.0768547,-65.49384739
66049010000,CAMPO SANTO,66,-24.68399245,-65.10285568
66049020000,COBOS,66,-24.74147091,-65.08393247
66049030000,EL BORDO,66,-24.66107433,-65.10542989
66049040000,GENERAL GUEMES,66,-24.66844362,-65.04935278
66056010000,AGUARAY,66,-22.23881431,-63.72838892
66056020000,CAMPAMENTO VESPUCIO,66,-22.58004717,-63.85232318
66056030000,CAMPICHUELO,66,-23.1062412,-63.99531392
66056040000,CAMPO DURAN,66,-22.19251912,-63.65561665
66056050000,CAPIAZUTI,66,-22.16733887,-63.70862099
66056060000,CARBONCITO,66,-23.25950162,-63.80266853
66056070000,CORONEL CORNEJO,66,-22.73660616,-63.82123404
66056080000,DRAGONES,66,-23.25818675,-63.33905552
66056090000,EMBARCACION,66,-23.20421353,-64.09008179
66056090001,EMBARCACION,66,-23.23508683,-64.01229261
66056090002,MISION TIERRAS FISCALES,66,-23.26445606,-64.00526539
66056100000,GENERAL BALLIVIAN,66,-22.92761052,-63.85229344
66056110000,GENERAL MOSCONI,66,-22.58729845,-63.80750987
66056110001,GENERAL MOSCONI,66,-22.58886265,-63.81188981
66056110002,RECAREDO,66,-22.44976521,-63.88561922
66056120000,HICKMAN,66,-23.21748849,-63.56436247
66056130000,MISION CHAQUEÑA,66,-23.27614124,-63.73618002
66056140001,BARRIO EL MILAGRO,66,-22.54132491,-63.79278888
66056140002,BARRIO EL JARDIN DE SAN MARTIN,66,-22.44976521,-63.88561922
66056140003,MISION EL CRUCE,66,-22.54132491,-63.79278888
66056150000,MISION KILOMETRO 6,66,-22.50602283,-63.73997219
66056170000,PACARA,66,-22.44527234,-63.43543213
66056180000,PADRE LOZANO,66,-23.2157248,-63.84264679
66056190000,PIQUIRENDA,66,-22.33354908,-63.75968471
66056200000,PROFESOR SALVADOR MAZZA,66,-22.05426344,-63.68728296
66056220000,TARTAGAL,66,-22.50986451,-63.7970473
66056230000,TOBANTIRENDA,66,-22.13833247,-63.70618197
66056240000,TRANQUITAS,66,-22.40761742,-63.76813994
66056250000,YACUY,66,-22.37657699,-63.76543049
66063010000,GUACHIPAS,66,-25.52354847,-65.51876445
66070010000,IRUYA,66,-22.77891588,-65.20635981
66070020000,ISLA DE CAÑAS,66,-22.88642003,-64.65737572
66070030000,PUEBLO VIEJO,66,-22.82634302,-65.20183568
66077010000,LA CALDERA,66,-24.60494862,-65.38233773
66077020000,VAQUEROS,66,-24.69452119,-65.40269442
66084010000,EL JARDIN,66,-26.09388342,-65.41384156
66084020000,EL TALA,66,-26.12089176,-65.28730588
66084030000,LA CANDELARIA,66,-26.09617901,-65.06101195
66091010000,COBRES,66,-23.63919985,-66.26840397
66091020000,LA POMA,66,-24.71290105,-66.19973852
66098010000,AMPASCACHI,66,-25.35545551,-65.53230447
66098020000,CABRA CORRAL,66,-25.29003671,-65.38778537
66098030000,CORONEL MOLDES,66,-25.28894047,-65.47453735
66098040000,LA VIÑA,66,-25.47197246,-65.57198389
66098050000,TALAPAMPA,66,-25.54637463,-65.55967288
66105010000,OLACAPATO,66,-24.11977455,-66.7142594
66105020000,SAN ANTONIO DE LOS COBRES,66,-24.209931,-66.315436
66105030000,SANTA ROSA DE LOS PASTOS GRANDES,66,-24.47810578,-66.67854007
66105040000,TOLAR GRANDE,66,-24.55798519,-67.43696537
66112010000,EL GALPON,66,-25.39158645,-64.65950629
66112020000,EL TUNAL,66,-25.26526458,-64.40610422
66112030000,LUMBRERAS,66,-25.21725758,-64.93068615
66112040000,SAN JOSE DE METAN,66,-25.50772054,-64.98212454
66112050000,METAN VIEJO,66,-25.54180395,-64.98493851
66112070000,RIO PIEDRAS,66,-25.32118188,-64.91732942
66112080000,SAN JOSE DE ORQUERA,66,-25.27830942,-64.08505616
66119010000,LA PUERTA,66,-25.28045381,-66.45083966
66119020000,MOLINOS,66,-25.44424329,-66.30885009
66119030000,SECLANTAS,66,-25.33050996,-66.24844662
66126010000,AGUAS BLANCAS,66,-22.72456119,-64.34631922
66126020000,COLONIA SANTA ROSA,66,-23.38859572,-64.42343332
66126020001,COLONIA SANTA ROSA,66,-23.36644921,-64.35240718
66126020002,LA MISION,66,-23.3154629,-64.40770921
66126030000,EL TABACAL,66,-23.25002704,-64.24450589
66126040000,HIPOLITO YRIGOYEN,66,-23.23827025,-64.27181254
66126060000,PICHANAL,66,-23.31338965,-64.21975184
66126070000,SAN RAMON DE LA NUEVA ORAN,66,-23.12981389,-64.31858847
66126080000,URUNDEL,66,-23.55163147,-64.3965188
66133010000,ALTO DE LA SIERRA,66,-22.68937729,-62.45277564
66133020000,CAPITAN JUAN PAGE,66,-23.70848767,-62.38179494
66133030000,CORONEL JUAN SOLA,66,-23.48364321,-62.89131087
66133035000,HITO 1,66,-21.99971097,-62.82373828
66133040000,LA UNION,66,-23.9462047,-63.11197274
66133050000,LOS BLANCOS,66,-23.63014781,-62.5972373
66133060000,PLUMA DE PATO,66,-23.38084263,-63.09805565
66133070000,RIVADAVIA,66,-24.19284793,-62.88558462
66133080000,SANTA MARIA,66,-22.13949753,-62.83832459
66133090000,SANTA ROSA,66,-24.07637659,-63.12367737
66133100000,SANTA VICTORIA ESTE,66,-22.27729033,-62.70437195
66140010000,ANTILLA,66,-26.13674744,-64.60799552
66140020000,COPO QUILE,66,-26.02802569,-64.68319146
66140030000,EL NARANJO,66,-25.73760925,-65.01978879
66140040000,EL POTRERO,66,-26.06389523,-64.65683142
66140050000,ROSARIO DE LA FRONTERA,66,-25.80889718,-64.98406182
66140060000,SAN FELIPE,66,-25.72311251,-64.82606267
66147010000,CAMPO QUIJANO,66,-24.90956039,-65.63950503
66147015000,LA MERCED DEL ENCON,66,-24.87096461,-65.56076047
66147020000,LA SILLETA,66,-24.87846433,-65.5901795
66147030000,ROSARIO DE LERMA,66,-24.97800055,-65.58043162
66154010000,ANGASTACO,66,-25.68373201,-66.16300846
66154020000,ANIMANA,66,-25.92506954,-65.96348864
66154030000,EL BARRIAL,66,-25.91191896,-65.95096428
66154040000,SAN CARLOS,66,-25.89544965,-65.93741155
66161010000,ACOYTE,66,-22.26257081,-64.99934259
66161020000,CAMPO LA CRUZ,66,-22.42822668,-65.14540497
66161030000,LOS TOLDOS,66,-22.2528953,-64.68166766
66161040000,NAZARENO,66,-22.48185445,-65.09497334
66161050000,POSCAYA,66,-22.43362661,-65.06789571
66161060000,SAN MARCOS,66,-22.50900545,-65.10124238
66161070000,SANTA VICTORIA,66,-22.2294615,-64.95032555
70007010000,EL RINCON,70,-31.44809438,-68.54251413
70007020001,CAMPO AFUERA,70,-31.41653298,-68.53161434
70007020003,VILLA AMPACAMA,70,-31.38640857,-68.45724111
70007020004,VILLA GENERAL SAN MARTIN,70,-31.42107107,-68.49076057
70014010000,LAS TAPIAS,70,-31.40844725,-68.39994296
70014020001,VILLA EL SALVADOR,70,-31.44540204,-68.41764016
70014020002,VILLA SEFAIR (TALACASTO),70,-31.44393979,-68.42176882
70021010001,BARREAL,70,-31.65232885,-69.47967385
70021010002,VILLA PITUIL,70,-31.65283233,-69.48153859
70021020000,CALINGASTA,70,-31.33541044,-69.42738178
70021030000,TAMBERIAS,70,-31.46037726,-69.4229131
70028010000,SAN JUAN,70,-31.53719704,-68.52501832
70035010000,BERMEJO,70,-31.59183635,-67.66236205
70035015000,BARRIO JUSTO P. CASTRO IV,70,-31.62830256,-68.30082728
70035020000,CAUCETE,70,-31.65147879,-68.28214044
70035030000,EL RINCON,70,-31.66487935,-68.32115801
70035040001,LAS TALAS,70,-31.60095699,-68.29797437
70035040002,LOS MEDANOS,70,-31.62675048,-68.26185852
70035050000,MARAYES,70,-31.47766956,-67.30936519
70035060000,PIE DE PALO,70,-31.66093478,-68.22040155
70035070000,VALLECITO,70,-31.74037447,-67.98852459
70035080000,VILLA INDEPENDENCIA,70,-31.62452921,-68.31381503
70042010001,CHIMBAS,70,-31.49290115,-68.48404775
70042010002,EL MOGOTE,70,-31.48002633,-68.48218216
70042010003,VILLA PAULA ALBARRACIN,70,-31.4936359,-68.53570821
70049010000,ANGUALASTO,70,-30.0536456,-69.17170792
70049020000,BELLA VISTA,70,-30.44015318,-69.24478666
70049030000,IGLESIA,70,-30.41282189,-69.2051642
70049040000,LAS FLORES,70,-30.32426445,-69.24530699
70049050000,PISMANTA,70,-30.27098005,-69.22861049
70049060000,RODEO,70,-30.20995805,-69.13361324
70049070000,TUDCUM,70,-30.18837811,-69.27028359
70056010000,EL MEDANO,70,-30.12938321,-68.6791733
70056020000,GRAN CHINA,70,-30.12252732,-68.71619991
70056030000,HUACO,70,-30.15706672,-68.48093658
70056040000,MOGNA,70,-30.68451007,-68.37755436
70056050000,NIQUIVIL,70,-30.40067501,-68.6910631
70056060001,EL FISCAL,70,-30.22027506,-68.69099676
70056060002,LA FALDA,70,-30.16287297,-68.66526332
70056060003,PAMPA VIEJA,70,-30.22027506,-68.69099676
70056070000,SAN ISIDRO,70,-30.14889235,-68.70449455
70056080000,SAN JOSE DE JACHAL,70,-30.24276729,-68.74549346
70056090000,TAMBERIAS,70,-30.18228645,-68.72778578
70056100000,VILLA MALVINAS ARGENTINAS,70,-30.21424136,-68.71655583
70056110000,VILLA MERCEDES,70,-30.10887219,-68.70094292
70063020000,COLONIA FIORITO,70,-31.55517859,-68.42059874
70063030000,LAS CHACRITAS,70,-31.59364179,-68.40771967
70063040000,9 DE JULIO,70,-31.66975092,-68.39004164
70070005000,BARRIO MUNICIPAL,70,-31.75234868,-68.55972137
70070010000,BARRIO RUTA 40,70,-31.85953082,-68.53451665
70070020000,CARPINTERIA,70,-31.83014099,-68.54209893
70070025000,LAS PIEDRITAS,70,-31.62947432,-68.60807656
70070030000,QUINTO CUARTEL,70,-31.61403594,-68.60017451
70070040001,LA RINCONADA,70,-31.69523787,-68.59230258
70070040002,VILLA ABERASTAIN,70,-31.65701277,-68.57360895
70070050001,VILLA BARBOZA,70,-31.59217997,-68.57239244
70070050002,VILLA NACUSI,70,-31.62193839,-68.53595804
70070060000,VILLA CENTENARIO,70,-31.6684027,-68.52229193
70077010001,EL MEDANITO,70,-31.58348253,-68.46978725
70077010002,RAWSON,70,-31.56961905,-68.5577689
70077010003,VILLA KRAUSE,70,-31.58371856,-68.54108172
70077020000,VILLA BOLAÑOS,70,-31.62929701,-68.4706677
70084010000,RIVADAVIA,70,-31.53352004,-68.59206898
70091010000,BARRIO SADOP,70,-31.53671827,-68.39556768
70091020000,DOS ACEQUIAS,70,-31.49138555,-68.41852985
70091030000,SAN ISIDRO,70,-31.4870993,-68.32513434
70091040000,VILLA EL SALVADOR,70,-31.46390445,-68.40958474
70091050000,VILLA DOMINGUITO,70,-31.55912096,-68.29764467
70091060000,VILLA DON BOSCO,70,-31.55188822,-68.33901851
70091070000,VILLA SAN MARTIN,70,-31.51676198,-68.35264712
70098010001,ALTO DE SIERRA,70,-31.5265279,-68.41060142
70098010002,COLONIA GUTIERREZ,70,-31.51739687,-68.45464879
70098010003,SANTA LUCIA,70,-31.51303537,-68.45659888
70105010000,CAÑADA HONDA,70,-31.98505274,-68.54819114
70105020000,CIENAGUITA,70,-32.07633813,-68.69076258
70105030000,COLONIA FISCAL,70,-31.90274373,-68.46965887
70105040000,DIVISADERO,70,-32.01049844,-68.6904861
70105050000,GUANACACHE,70,-32.07538133,-68.58569506
70105060000,LAS LAGUNAS,70,-32.04437754,-68.37789902
70105070000,LOS BERROS,70,-31.95145764,-68.65109413
70105080000,PEDERNAL,70,-31.9950077,-68.75908749
70105090000,PUNTA DEL MEDANO,70,-31.89460433,-68.41831049
70105100000,VILLA MEDIA AGUA,70,-31.98100226,-68.42700292
70112010000,VILLA IBAÑEZ,70,-31.46593851,-68.7353338
70119010000,ASTICA,70,-30.95388509,-67.30063514
70119020000,BALDE DEL ROSARIO,70,-30.32071518,-67.69519692
70119030000,CHUCUMA,70,-31.06888616,-67.27882891
70119040000,LOS BALDECITOS,70,-30.22418884,-67.70142103
70119050000,USNO,70,-30.56400535,-67.5403271
70119060000,VILLA SAN AGUSTIN,70,-30.63670848,-67.46505986
70126010000,EL ENCON,70,-32.21637335,-67.7930571
70126020000,TUPELI,70,-31.83903157,-68.35739412
70126030001,LA CHIMBERA,70,-31.85055145,-68.30946175
70126030002,VILLA BORJAS,70,-31.81000725,-68.32896231
70126040000,VILLA EL TANGO,70,-31.76326892,-68.22229664
70126050000,VILLA SANTA ROSA,70,-31.74480854,-68.31424123
70133010001,VILLA BASILIO NIEVAS,70,-31.54387893,-68.74077588
70133010002,VILLA TACU,70,-31.52933214,-68.72534107
74007010000,CANDELARIA,74,-32.06074911,-65.82769137
74007030000,LEANDRO N. ALEM,74,-32.1047821,-65.96211243
74007040000,LUJAN,74,-32.36603491,-65.942544
74007050000,QUINES,74,-32.23308224,-65.805633
74007070000,SAN FRANCISCO DEL MONTE DE ORO,74,-32.60063922,-66.12737026
74014010000,LA CALERA,74,-32.8619919,-66.85065298
74014020000,NOGOLI,74,-32.91737528,-66.32576021
74014030000,VILLA DE LA QUEBRADA,74,-33.01617419,-66.29204648
74014040000,VILLA GENERAL ROCA,74,-32.66619256,-66.45240102
74021010000,CAROLINA,74,-32.81285716,-66.09323276
74021020000,EL TRAPICHE,74,-33.10827153,-66.06337121
74021025000,ESTANCIA GRANDE,74,-33.19054655,-66.15279856
74021030000,FRAGA,74,-33.50208707,-65.79264778
74021040000,LA BAJADA,74,-33.1571613,-66.01318777
74021050000,LA FLORIDA,74,-33.11675872,-66.002009
74021060000,LA TOMA,74,-33.05443762,-65.62269821
74021070000,RIOCITO,74,-33.09643044,-65.99083838
74021080000,RIO GRANDE,74,-33.0485046,-66.07175431
74021090000,SALADILLO,74,-33.20056649,-65.85313634
74028010000,CONCARAN,74,-32.56072752,-65.24528061
74028020000,CORTADERAS,74,-32.50765042,-64.98696552
74028030000,NASCHEL,74,-32.91682159,-65.37554768
74028040000,PAPAGAYOS,74,-32.67864054,-64.98817952
74028050000,RENCA,74,-32.77176807,-65.3637605
74028060000,SAN PABLO,74,-32.65834239,-65.30809204
74028070000,TILISARAO,74,-32.73292811,-65.29152744
74028080000,VILLA DEL CARMEN,74,-32.94112678,-65.03946645
74028090000,VILLA LARCA,74,-32.6175433,-64.98090875
74035010000,JUAN JORBA,74,-33.61328063,-65.2717503
74035020000,JUAN LLERENA,74,-33.28111326,-65.61457668
74035030000,JUSTO DARACT,74,-33.85858345,-65.18704088
74035040000,LA PUNILLA,74,-33.14295371,-65.08613068
74035050000,LAVAISSE,74,-33.82214768,-65.42379344
74035055000,NACION RANQUEL,74,-34.608619,-65.734853
74035060000,SAN JOSE DEL MORRO,74,-33.2119853,-65.49273345
74035070000,VILLA MERCEDES,74,-33.67386364,-65.46247653
74035070001,LA RIBERA,74,-33.69181223,-65.50073106
74035070002,VILLA MERCEDES,74,-33.67736978,-65.47314337
74035080000,VILLA REYNOLDS,74,-33.72296185,-65.38141637
74035080001,COUNTRY CLUB LOS CALDENES,74,-33.70361258,-65.32903409
74035080002,5TA BRIGADA,74,-33.72399424,-65.3810379
74035090000,VILLA SALLES,74,-33.84292795,-65.2147611
74042010000,ANCHORENA,74,-35.67464502,-65.42442305
74042020000,ARIZONA,74,-35.7229145,-65.31872104
74042030000,BAGUAL,74,-35.14484845,-65.56766525
74042040000,BATAVIA,74,-34.77553326,-65.68629871
74042050000,BUENA ESPERANZA,74,-34.7582788,-65.25036917
74042060000,FORTIN EL PATRIA,74,-34.76975652,-65.52293452
74042070000,FORTUNA,74,-35.12829186,-65.38182189
74042080000,LA MAROMA,74,-35.2127003,-66.32642522
74042090000,LOS OVEROS,74,-35.8808971,-66.44501425
74042100000,MARTIN DE LOYOLA,74,-35.71116811,-66.35252758
74042110000,NAHUEL MAPA,74,-34.78336787,-66.17014983
74042120000,NAVIA,74,-34.77267337,-66.58627887
74042130000,NUEVA GALIA,74,-35.1124747,-65.25321092
74042140000,UNION,74,-35.15492611,-65.94244685
74049010000,CARPINTERIA,74,-32.41024951,-65.01139268
74049020000,CERRO DE ORO,74,-32.38519634,-64.98594361
74049030000,LAFINUR,74,-32.0621152,-65.34968155
74049040000,LOS CAJONES,74,-32.0257513,-65.37493615
74049050000,LOS MOLLES,74,-32.43954475,-65.01068227
74049060000,MERLO,74,-32.34253911,-65.0141372
74049070000,SANTA ROSA DEL CONLARA,74,-32.34230815,-65.20712066
74049080000,TALITA,74,-32.24812031,-65.58387341
74056010000,ALTO PELADO,74,-33.84250291,-66.13759931
74056020000,ALTO PENCOSO,74,-33.43063638,-66.92796691
74056030000,BALDE,74,-33.34326956,-66.62604742
74056040000,BEAZLEY,74,-33.75773411,-66.64596003
74056050000,CAZADOR,74,-33.85765848,-66.36961507
74056060000,CHOSMES,74,-33.39599689,-66.74639738
74056070000,DESAGUADERO,74,-33.40045853,-67.14808221
74056080000,EL VOLCAN,74,-33.25129661,-66.1877023
74056090000,JARILLA,74,-33.39865834,-67.02742955
74056100001,CERRO COLORADO,74,-33.25509553,-66.22865483
74056100002,CRUZ DE PIEDRA,74,-33.26626675,-66.21714952
74056100003,EL CHORRILLO,74,-33.28894845,-66.25804063
74056100004,LAS CHACRAS,74,-33.26082241,-66.23810614
74056100005,SAN ROQUE,74,-33.2720249,-66.22766198
74056105000,CIUDAD DE LA PUNTA,74,-33.18165713,-66.31360769
74056110000,MOSMOTA,74,-33.64589155,-66.99344953
74056120000,POTRERO DE LOS FUNES,74,-33.21877871,-66.23072882
74056130000,SALINAS DEL BEBEDERO,74,-33.50112504,-66.65144062
74056140000,SAN JERONIMO,74,-33.13830536,-66.51668593
74056150000,SAN LUIS,74,-33.30231397,-66.33608774
74056160000,ZANJITAS,74,-33.80227468,-66.41546255
74063010000,LA VERTIENTE,74,-32.79750277,-65.75689743
74063020000,LAS AGUADAS,74,-32.37635805,-65.50120414
74063030000,LAS CHACRAS,74,-32.54351323,-65.74463869
74063040000,LAS LAGUNAS,74,-32.62981203,-65.55114413
74063050000,PASO GRANDE,74,-32.87697373,-65.63453015
74063060000,POTRERILLO,74,-32.67140124,-65.66262722
74063070000,SAN MARTIN,74,-32.41326905,-65.67593067
74063080000,VILLA DE PRAGA,74,-32.53396408,-65.64770428
78007010000,COMANDANTE LUIS PIEDRABUENA,78,-49.98599098,-68.91308169
78007020000,PUERTO SANTA CRUZ,78,-50.01718927,-68.52482463
78014010000,CALETA OLIVIA,78,-46.44594923,-67.5251565
78014020000,CAÑADON SECO,78,-46.55884577,-67.61685637
78014030000,FITZ ROY,78,-47.02579403,-67.25428566
78014040000,JARAMILLO,78,-47.18470322,-67.1455822
78014050000,KOLUEL KAIKE,78,-46.71682675,-68.22796146
78014060000,LAS HERAS,78,-46.54245538,-68.93417732
78014070000,PICO TRUNCADO,78,-46.79389812,-67.95757049
78014080000,PUERTO DESEADO,78,-47.75146493,-65.90120437
78014090000,TELLIER,78,-47.64876861,-66.04463568
78021010000,EL TURBIO,78,-51.68053385,-72.08748607
78021020000,JULIA DUFOUR,78,-51.54061118,-72.23989673
78021030000,MINA 3,78,-51.54876605,-72.23339098
78021040000,RIO GALLEGOS,78,-51.62143498,-69.22905093
78021050000,ROSPENTEK,78,-51.66393289,-72.14269883
78021060000,28 DE NOVIEMBRE,78,-51.57875815,-72.20804109
78021070000,YACIMIENTOS RIO TURBIO,78,-51.53283837,-72.33410321
78028010000,EL CALAFATE,78,-50.33732085,-72.26199507
78028020000,EL CHALTEN,78,-49.33197312,-72.89162671
78028030000,TRES LAGOS,78,-49.59901483,-71.44580224
78035010000,LOS ANTIGUOS,78,-46.54874849,-71.62748351
78035020000,PERITO MORENO,78,-46.59214169,-70.92572784
78042010000,PUERTO SAN JULIAN,78,-49.3077036,-67.73197029
78049010000,BAJO CARACOLES,78,-47.446149,-70.92851556
78049020000,GOBERNADOR GREGORES,78,-48.75212232,-70.24420359
78049030000,HIPOLITO YRIGOYEN,78,-47.56678124,-71.74347563
82007010000,ARMSTRONG,82,-32.7846557,-61.60548188
82007020000,BOUQUET,82,-32.42479986,-61.89033459
82007030000,LAS PAREJAS,82,-32.68268426,-61.51857983
82007040000,LAS ROSAS,82,-32.47857682,-61.57480368
82007050000,MONTES DE OCA,82,-32.56799702,-61.76807624
82007060000,TORTUGAS,82,-32.74829826,-61.82033593
82014010000,AREQUITO,82,-33.14830084,-61.47133493
82014020000,ARTEAGA,82,-33.09113112,-61.79171139
82014030000,BERAVEBU,82,-33.34141522,-61.86228098
82014040000,BIGAND,82,-33.3761183,-61.18550131
82014050000,CASILDA,82,-33.04249555,-61.16933112
82014060000,CHABAS,82,-33.24706746,-61.35759356
82014070000,CHAÑAR LADEADO,82,-33.32584098,-62.03864967
82014080000,GODEKEN,82,-33.40240555,-61.84493067
82014090000,LOS MOLINOS,82,-33.10549,-61.32650153
82014100000,LOS NOGALES,82,-33.1430062,-61.60661287
82014110000,LOS QUIRQUINCHOS,82,-33.37699183,-61.71219431
82014120000,SAN JOSE DE LA ESQUINA,82,-33.11404853,-61.70331235
82014130000,SANFORD,82,-33.14777298,-61.27785729
82014140000,VILLADA,82,-33.35030857,-61.4460374
82021010000,ALDAO,82,-30.98234745,-61.74398693
82021020000,ANGELICA,82,-31.55263283,-61.54626502
82021030000,ATALIVA,82,-30.99811878,-61.43251869
82021040000,AURELIA,82,-31.42360238,-61.42447088
82021050000,BARRIOS ACAPULCO Y VERACRUZ,82,-31.4192515,-62.05914638
82021060000,BAUER Y SIGEL,82,-31.27312322,-61.9448855
82021070000,BELLA ITALIA,82,-31.28397951,-61.40934252
82021080000,CASTELLANOS,82,-31.20853966,-61.72559556
82021090000,COLONIA BICHA,82,-30.85578113,-61.85091474
82021100000,COLONIA CELLO,82,-31.43384973,-61.84170217
82021110000,COLONIA MARGARITA,82,-31.68683342,-61.64929688
82021120000,COLONIA RAQUEL,82,-30.83922356,-61.48971116
82021130000,CORONEL FRAGA,82,-31.17615862,-61.919462
82021140000,EGUSQUIZA,82,-31.09762475,-61.62831241
82021150000,ESMERALDA,82,-31.61785865,-61.93292587
82021160000,ESTACION CLUCELLAS,82,-31.52416915,-61.72064571
82021170000,ESTACION SAGUIER,82,-31.31746038,-61.69400347
82021180000,EUSEBIA Y CAROLINA,82,-30.94761357,-61.85777353
82021190000,EUSTOLIA,82,-31.57774485,-61.78366618
82021200000,FRONTERA,82,-31.43139908,-62.06349174
82021210000,GARIBALDI,82,-31.65202773,-61.80539075
82021220000,HUMBERTO PRIMO,82,-30.87020885,-61.34859024
82021230000,JOSEFINA,82,-31.40796914,-61.99218472
82021240000,LEHMANN,82,-31.1272471,-61.45295691
82021250000,MARIA JUANA,82,-31.67662757,-61.75360098
82021260000,NUEVA LEHMANN,82,-31.11890468,-61.51519829
82021270000,PLAZA CLUCELLAS,82,-31.45455052,-61.70747562
82021280000,PLAZA SAGUIER,82,-31.32510495,-61.67773733
82021290001,ESTACION PRESIDENTE ROCA,82,-31.23191805,-61.6101076
82021290002,PRESIDENTE ROCA,82,-31.22969791,-61.61010362
82021300000,PUEBLO MARINI,82,-31.04097455,-61.88988264
82021310000,RAFAELA,82,-31.24824824,-61.49981179
82021320000,RAMONA,82,-31.09370418,-61.90323187
82021330000,SAN ANTONIO,82,-31.21281342,-61.72572
82021340000,SAN VICENTE,82,-31.69995056,-61.56884172
82021350000,SANTA CLARA DE SAGUIER,82,-31.33735905,-61.81817838
82021360000,SUNCHALES,82,-30.94685551,-61.56125043
82021370000,SUSANA,82,-31.35759639,-61.516439
82021380000,TACURAL,82,-30.84810715,-61.59240182
82021390000,VILA,82,-31.19237079,-61.8336141
82021400000,VILLA JOSEFINA,82,-31.44185996,-62.02971697
82021410000,VILLA SAN JOSE,82,-31.33913463,-61.62258839
82021420000,VIRGINIA,82,-30.74025296,-61.34096659
82021430000,ZENON PEREYRA,82,-31.56439721,-61.89842506
82028010000,ALCORTA,82,-33.54019798,-61.12463372
82028020000,BARRIO ARROYO DEL MEDIO,82,-33.28606662,-60.27209771
82028030000,BARRIO MITRE,82,-33.25559464,-60.38977587
82028040000,BOMBAL,82,-33.46006152,-61.31893244
82028050000,CAÑADA RICA,82,-33.51741756,-60.61329689
82028060000,CEPEDA,82,-33.39842087,-60.62411142
82028070000,EMPALME VILLA CONSTITUCION,82,-33.26286255,-60.38046446
82028080000,FIRMAT,82,-33.44102353,-61.47314342
82028090000,GENERAL GELLY,82,-33.60184349,-60.59893835
82028100000,GODOY,82,-33.36970987,-60.50941302
82028110000,JUAN B. MOLINA,82,-33.49602069,-60.51221333
82028120000,JUNCAL,82,-33.71761494,-61.05001792
82028130000,LA VANGUARDIA,82,-33.3596258,-60.65845687
82028140000,MAXIMO PAZ,82,-33.48514395,-60.95678858
82028150000,PAVON,82,-33.24307548,-60.40627579
82028160000,PAVON ARRIBA,82,-33.31341739,-60.82497589
82028170000,PEYRANO,82,-33.54113786,-60.80432956
82028180000,RUEDA,82,-33.3358551,-60.46087405
82028190000,SANTA TERESA,82,-33.43854716,-60.79115428
82028200000,SARGENTO CABRAL,82,-33.43301286,-60.63019069
82028210000,STEPHENSON,82,-33.41785676,-60.55721373
82028220000,THEOBALD,82,-33.31221726,-60.31205136
82028230000,VILLA CONSTITUCION,82,-33.23241339,-60.33249883
82035010000,CAYASTA,82,-31.2023253,-60.16145042
82035020000,HELVECIA,82,-31.09927068,-60.08815129
82035030000,LOS ZAPALLOS,82,-31.49563655,-60.42864677
82035040000,SALADERO MARIANO CABAL,82,-30.922985,-60.04811546
82035050000,SANTA ROSA DE CALCHINES,82,-31.42236559,-60.33489408
